code,股票代码,market_code,所属同花顺行业
002793,002793.SZ,33,医药生物-化学制药-化学制剂
000402,000402.SZ,33,房地产-房地产-住宅开发
301512,301512.SZ,33,机械设备-自动化设备-其他自动化设备
300266,300266.SZ,33,环保-环境治理-综合环境治理
000812,000812.SZ,33,轻工制造-包装印刷-包装
920522,920522.BJ,151,电力设备-电池-锂电专用设备
300894,300894.SZ,33,家用电器-厨卫电器-厨卫电器Ⅲ
300525,300525.SZ,33,计算机-软件开发-垂直应用软件
000061,000061.SZ,33,商贸零售-零售-商业物业经营
300358,300358.SZ,33,医药生物-医疗器械-医疗设备
600241,600241.SH,17,电力设备-电池-锂电池
600135,600135.SH,17,基础化工-塑料制品-膜材料
600099,600099.SH,17,汽车-汽车服务及其他-其他运输设备
600319,600319.SH,17,基础化工-化学原料-氯碱
300727,300727.SZ,33,基础化工-化学制品-有机硅
002957,002957.SZ,33,机械设备-自动化设备-工控设备
301186,301186.SZ,33,汽车-汽车零部件-其他汽车零部件
300810,300810.SZ,33,国防军工-军工装备-航海装备
603725,603725.SH,17,轻工制造-家居用品-瓷砖地板
000930,000930.SZ,33,农林牧渔-农产品加工-其他农产品加工
600567,600567.SH,17,轻工制造-造纸-造纸Ⅲ
301280,301280.SZ,33,家用电器-白色家电-家电零部件
002115,002115.SZ,33,通信-通信服务-通信工程及服务
300189,300189.SZ,33,农林牧渔-种植业与林业-种子生产
000721,000721.SZ,33,社会服务-旅游及酒店-餐饮
000830,000830.SZ,33,基础化工-化学原料-煤化工
000039,000039.SZ,33,机械设备-通用设备-金属制品
600408,600408.SH,17,煤炭-煤炭开采加工-焦炭加工
000700,000700.SZ,33,汽车-汽车零部件-车身附件及饰件
002328,002328.SZ,33,汽车-汽车零部件-其他汽车零部件
301166,301166.SZ,33,医药生物-生物制品-其他生物制品
600738,600738.SH,17,商贸零售-零售-商业物业经营
601599,601599.SH,17,纺织服饰-纺织制造-其他纺织
603307,603307.SH,17,纺织服饰-服装家纺-鞋帽及其他
688565,688565.SH,17,环保-环境治理-水务及水治理
000901,000901.SZ,33,汽车-汽车零部件-汽车电子电气系统
601127,601127.SH,17,汽车-汽车整车-乘用车
300220,300220.SZ,33,机械设备-自动化设备-激光设备
301118,301118.SZ,33,基础化工-化学原料-其他化学原料
002349,002349.SZ,33,医药生物-中药-中药Ⅲ
300842,300842.SZ,33,电力设备-光伏设备-光伏辅材
601778,601778.SH,17,公用事业-电力-新能源发电
002724,002724.SZ,33,电子-光学光电子-LED
002333,002333.SZ,33,建筑材料-建筑材料-其他建材
001296,001296.SZ,33,基础化工-非金属材料-非金属材料Ⅲ
300713,300713.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
603363,603363.SH,17,农林牧渔-农产品加工-畜禽饲料
920167,920167.BJ,151,电力设备-光伏设备-光伏辅材
600478,600478.SH,17,电力设备-电池-锂电池
688303,688303.SH,17,电力设备-光伏设备-硅料硅片
002519,002519.SZ,33,国防军工-军工电子-军工电子Ⅲ
002243,002243.SZ,33,美容护理-美容护理-化妆品
300071,300071.SZ,33,传媒-文化传媒-广告营销
300354,300354.SZ,33,机械设备-通用设备-仪器仪表
301001,301001.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
300738,300738.SZ,33,通信-通信服务-通信应用增值服务
300139,300139.SZ,33,有色金属-贵金属-贵金属Ⅲ
300822,300822.SZ,33,电子-消费电子-消费电子零部件及组装
603309,603309.SH,17,医药生物-医疗器械-医疗耗材
300171,300171.SZ,33,医药生物-医疗器械-医疗设备
603004,603004.SH,17,基础化工-化学制品-其他化学制品
300206,300206.SZ,33,医药生物-医疗器械-医疗设备
605567,605567.SH,17,食品饮料-食品加工制造-肉制品
301121,301121.SZ,33,电力设备-电池-锂电池
600602,600602.SH,17,计算机-软件开发-垂直应用软件
300118,300118.SZ,33,电力设备-光伏设备-光伏电池组件
300277,300277.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
000419,000419.SZ,33,商贸零售-零售-百货零售
300338,300338.SZ,33,社会服务-教育-教育Ⅲ
300418,300418.SZ,33,传媒-游戏-游戏Ⅲ
603890,603890.SH,17,电子-消费电子-消费电子零部件及组装
688686,688686.SH,17,机械设备-自动化设备-其他自动化设备
002395,002395.SZ,33,基础化工-塑料制品-合成树脂
600338,600338.SH,17,有色金属-工业金属-铅锌
300179,300179.SZ,33,机械设备-通用设备-磨具磨料
300897,300897.SZ,33,机械设备-通用设备-仪器仪表
688217,688217.SH,17,医药生物-医疗器械-体外诊断
603409,603409.SH,17,汽车-汽车零部件-车身附件及饰件
002315,002315.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
002206,002206.SZ,33,基础化工-化学纤维-涤纶
002910,002910.SZ,33,食品饮料-饮料制造-乳品
600754,600754.SH,17,社会服务-旅游及酒店-酒店
688183,688183.SH,17,电子-元件-印制电路板
605266,605266.SH,17,医药生物-医药商业-药店
603859,603859.SH,17,计算机-IT服务-IT服务Ⅲ
002103,002103.SZ,33,轻工制造-家居用品-文娱用品
688505,688505.SH,17,医药生物-化学制药-化学制剂
002819,002819.SZ,33,机械设备-通用设备-仪器仪表
603607,603607.SH,17,轻工制造-包装印刷-包装
600320,600320.SH,17,机械设备-专用设备-能源及重型设备
002611,002611.SZ,33,机械设备-专用设备-印刷包装机械
600265,600265.SH,22,农林牧渔-种植业与林业-林业
300653,300653.SZ,33,医药生物-医疗器械-医疗耗材
300094,300094.SZ,33,农林牧渔-养殖业-水产养殖
300329,300329.SZ,33,轻工制造-家居用品-文娱用品
301263,301263.SZ,33,医药生物-化学制药-化学制剂
688238,688238.SH,17,医药生物-医疗服务-医疗研发外包
603960,603960.SH,17,汽车-汽车零部件-底盘与发动机系统
301016,301016.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
603663,603663.SH,17,基础化工-非金属材料-非金属材料Ⅲ
002217,002217.SZ,33,电子-光学光电子-面板
920427,920427.BJ,151,建筑装饰-建筑装饰-工程咨询服务
300261,300261.SZ,33,基础化工-农化制品-农药
300925,300925.SZ,33,计算机-软件开发-垂直应用软件
000019,000019.SZ,33,农林牧渔-农产品加工-粮油加工
300729,300729.SZ,33,轻工制造-家居用品-其他家居用品
600877,600877.SH,17,电子-半导体-模拟芯片设计
300627,300627.SZ,33,通信-通信设备-通信终端及配件
301158,301158.SZ,33,机械设备-专用设备-能源及重型设备
605296,605296.SH,17,农林牧渔-养殖业-生猪养殖
300014,300014.SZ,33,电力设备-电池-锂电池
920505,920505.BJ,151,机械设备-通用设备-金属制品
300349,300349.SZ,33,机械设备-通用设备-仪器仪表
688315,688315.SH,17,医药生物-医疗服务-其他医疗服务
300142,300142.SZ,33,医药生物-生物制品-疫苗
000628,000628.SZ,33,建筑装饰-建筑装饰-房屋建设
603730,603730.SH,17,汽车-汽车零部件-车身附件及饰件
301152,301152.SZ,33,电力设备-电池-电池化学品
002319,002319.SZ,33,基础化工-化学制品-涂料油墨
002557,002557.SZ,33,食品饮料-食品加工制造-休闲食品
300987,300987.SZ,33,传媒-文化传媒-数字媒体
600710,600710.SH,17,商贸零售-贸易-贸易Ⅲ
002455,002455.SZ,33,基础化工-化学制品-其他化学制品
603822,603822.SH,22,基础化工-化学制品-其他化学制品
300238,300238.SZ,33,医药生物-医疗器械-医疗耗材
000488,000488.SZ,33,轻工制造-造纸-造纸Ⅲ
603569,603569.SH,17,交通运输-物流-物流Ⅲ
301182,301182.SZ,33,电子-消费电子-消费电子零部件及组装
300288,300288.SZ,33,计算机-IT服务-IT服务Ⅲ
688113,688113.SH,17,机械设备-专用设备-其他专用设备
000790,000790.SZ,33,医药生物-中药-中药Ⅲ
301239,301239.SZ,33,医药生物-医疗服务-医院
002811,002811.SZ,33,建筑装饰-建筑装饰-工程咨询服务
002567,002567.SZ,33,农林牧渔-农产品加工-畜禽饲料
000017,000017.SZ,33,纺织服饰-服装家纺-饰品
603956,603956.SH,17,机械设备-专用设备-其他专用设备
605069,605069.SH,17,环保-环境治理-综合环境治理
300586,300586.SZ,33,基础化工-塑料制品-改性塑料
002742,002742.SZ,33,医药生物-化学制药-化学制剂
300600,300600.SZ,33,国防军工-军工装备-航海装备
002091,002091.SZ,33,商贸零售-贸易-贸易Ⅲ
603393,603393.SH,17,石油石化-油气开采及服务-油气开采
600879,600879.SH,17,国防军工-军工装备-航天装备
603700,603700.SH,17,机械设备-通用设备-仪器仪表
301135,301135.SZ,33,家用电器-白色家电-家电零部件
920892,920892.BJ,151,建筑装饰-建筑装饰-工程咨询服务
002234,002234.SZ,33,农林牧渔-养殖业-肉鸡养殖
600589,600589.SH,17,计算机-IT服务-IT服务Ⅲ
002156,002156.SZ,33,电子-半导体-集成电路封测
000428,000428.SZ,33,社会服务-旅游及酒店-酒店
002540,002540.SZ,33,有色金属-工业金属-铝
000799,000799.SZ,33,食品饮料-白酒-白酒Ⅲ
000665,000665.SZ,33,传媒-文化传媒-电视广播
300011,300011.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
300332,300332.SZ,33,公用事业-燃气-燃气Ⅲ
002738,002738.SZ,33,有色金属-小金属-其他小金属
301062,301062.SZ,33,轻工制造-包装印刷-包装
605319,605319.SH,17,汽车-汽车零部件-其他汽车零部件
300631,300631.SZ,33,环保-环保设备-环保设备Ⅲ
600807,600807.SH,17,医药生物-医疗器械-体外诊断
605598,605598.SH,17,建筑装饰-建筑装饰-专业工程
600512,600512.SH,17,建筑装饰-建筑装饰-基础建设
600371,600371.SH,17,农林牧渔-种植业与林业-种子生产
688583,688583.SH,17,机械设备-通用设备-仪器仪表
688621,688621.SH,17,医药生物-医疗服务-医疗研发外包
002439,002439.SZ,33,计算机-软件开发-横向通用软件
688775,688775.SH,17,电子-消费电子-品牌消费电子
002998,002998.SZ,33,基础化工-化学纤维-涤纶
688035,688035.SH,17,电子-电子化学品-电子化学品Ⅲ
688093,688093.SH,17,电子-其他电子-其他电子Ⅲ
002049,002049.SZ,33,电子-半导体-数字芯片设计
000922,000922.SZ,33,电力设备-电机-电机Ⅲ
300848,300848.SZ,33,基础化工-化学制品-聚氨酯
300404,300404.SZ,33,医药生物-医疗服务-医疗研发外包
600433,600433.SH,17,轻工制造-造纸-造纸Ⅲ
002852,002852.SZ,33,农林牧渔-农产品加工-粮油加工
300240,300240.SZ,33,交通运输-物流-物流Ⅲ
688026,688026.SH,17,医药生物-医疗器械-医疗耗材
603898,603898.SH,17,轻工制造-家居用品-定制家居
002901,002901.SZ,33,医药生物-医疗器械-医疗耗材
002869,002869.SZ,33,计算机-计算机设备-其他计算机设备
003037,003037.SZ,33,建筑材料-建筑材料-水泥
603178,603178.SH,17,汽车-汽车零部件-底盘与发动机系统
300805,300805.SZ,33,传媒-文化传媒-广告营销
600797,600797.SH,17,计算机-IT服务-IT服务Ⅲ
301042,301042.SZ,33,计算机-计算机设备-安防设备
300150,300150.SZ,33,计算机-IT服务-IT服务Ⅲ
301221,301221.SZ,33,计算机-软件开发-垂直应用软件
000576,000576.SZ,33,国防军工-军工装备-地面兵装
300946,300946.SZ,33,机械设备-通用设备-金属制品
300138,300138.SZ,33,农林牧渔-农产品加工-其他农产品加工
300426,300426.SZ,33,传媒-影视院线-影视院线Ⅲ
002162,002162.SZ,33,轻工制造-家居用品-瓷砖地板
600206,600206.SH,17,电子-半导体-半导体材料
300797,300797.SZ,33,社会服务-其他社会服务-专业服务
600633,600633.SH,17,传媒-游戏-游戏Ⅲ
300551,300551.SZ,33,计算机-计算机设备-其他计算机设备
002215,002215.SZ,33,农林牧渔-种植业与林业-其他种植业
002717,002717.SZ,33,环保-环境治理-综合环境治理
300634,300634.SZ,33,计算机-IT服务-IT服务Ⅲ
000912,000912.SZ,33,基础化工-农化制品-氮肥
300164,300164.SZ,33,石油石化-油气开采及服务-油服工程
300443,300443.SZ,33,电力设备-风电设备-风电零部件
002607,002607.SZ,33,社会服务-教育-教育Ⅲ
002864,002864.SZ,33,医药生物-中药-中药Ⅲ
300049,300049.SZ,33,医药生物-医疗器械-医疗设备
688186,688186.SH,17,电力设备-风电设备-风电零部件
603722,603722.SH,17,基础化工-化学制品-其他化学制品
000868,000868.SZ,33,汽车-汽车整车-商用载客车
688500,688500.SH,17,计算机-IT服务-IT服务Ⅲ
920207,920207.BJ,151,计算机-软件开发-垂直应用软件
603208,603208.SH,17,轻工制造-家居用品-定制家居
603637,603637.SH,17,建筑装饰-建筑装饰-专业工程
002230,002230.SZ,33,计算机-软件开发-横向通用软件
002696,002696.SZ,33,农林牧渔-农产品加工-水产饲料
300439,300439.SZ,33,医药生物-医疗器械-体外诊断
300436,300436.SZ,33,医药生物-化学制药-化学制剂
600386,600386.SH,17,汽车-汽车服务及其他-汽车服务
301558,301558.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
603998,603998.SH,17,医药生物-中药-中药Ⅲ
600391,600391.SH,17,国防军工-军工装备-航空装备
002399,002399.SZ,33,医药生物-化学制药-化学制剂
600708,600708.SH,17,房地产-房地产-住宅开发
001225,001225.SZ,33,机械设备-专用设备-能源及重型设备
600152,600152.SH,17,电力设备-电池-锂电池
605009,605009.SH,17,美容护理-美容护理-个护用品
300106,300106.SZ,33,食品饮料-饮料制造-乳品
300767,300767.SZ,33,基础化工-橡胶制品-其他橡胶制品
002400,002400.SZ,33,传媒-文化传媒-广告营销
600120,600120.SH,17,非银金融-多元金融-多元金融Ⅲ
300624,300624.SZ,33,计算机-软件开发-横向通用软件
603072,603072.SH,17,有色金属-金属新材料-磁性材料
688380,688380.SH,17,电子-半导体-数字芯片设计
300384,300384.SZ,33,建筑装饰-建筑装饰-专业工程
002833,002833.SZ,33,机械设备-专用设备-其他专用设备
600366,600366.SH,17,有色金属-金属新材料-磁性材料
002462,002462.SZ,33,医药生物-医药商业-医药流通
605179,605179.SH,17,食品饮料-饮料制造-乳品
000596,000596.SZ,33,食品饮料-白酒-白酒Ⅲ
688420,688420.SH,17,机械设备-专用设备-能源及重型设备
688562,688562.SH,17,计算机-软件开发-垂直应用软件
300135,300135.SZ,33,石油石化-石油加工贸易-石油加工
300493,300493.SZ,33,电子-其他电子-其他电子Ⅲ
600063,600063.SH,17,基础化工-化学纤维-其他纤维
300828,300828.SZ,33,机械设备-通用设备-金属制品
603173,603173.SH,17,机械设备-专用设备-能源及重型设备
301006,301006.SZ,33,机械设备-通用设备-仪器仪表
300702,300702.SZ,33,医药生物-化学制药-原料药
300479,300479.SZ,33,计算机-计算机设备-其他计算机设备
600267,600267.SH,17,医药生物-化学制药-化学制剂
605118,605118.SH,17,计算机-计算机设备-安防设备
600261,600261.SH,17,电子-光学光电子-LED
301266,301266.SZ,33,电力设备-光伏设备-光伏辅材
603113,603113.SH,17,基础化工-化学原料-其他化学原料
688687,688687.SH,17,医药生物-化学制药-化学制剂
603605,603605.SH,17,美容护理-美容护理-化妆品
301555,301555.SZ,33,基础化工-塑料制品-合成树脂
000534,000534.SZ,33,医药生物-生物制品-其他生物制品
600156,600156.SH,17,纺织服饰-纺织制造-其他纺织
300923,300923.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
300057,300057.SZ,33,有色金属-工业金属-铝
301638,301638.SZ,33,计算机-IT服务-IT服务Ⅲ
301622,301622.SZ,33,有色金属-金属新材料-磁性材料
605167,605167.SH,17,建筑装饰-建筑装饰-专业工程
300516,300516.SZ,33,电子-其他电子-其他电子Ⅲ
001331,001331.SZ,33,公用事业-燃气-燃气Ⅲ
000952,000952.SZ,33,医药生物-化学制药-原料药
600850,600850.SH,17,计算机-IT服务-IT服务Ⅲ
920185,920185.BJ,151,电力设备-电池-电池化学品
603202,603202.SH,17,汽车-汽车零部件-汽车电子电气系统
000012,000012.SZ,33,建筑材料-建筑材料-玻璃玻纤
002437,002437.SZ,33,医药生物-化学制药-化学制剂
920035,920035.BJ,151,机械设备-通用设备-仪器仪表
300389,300389.SZ,33,电子-光学光电子-LED
600212,600212.SH,17,电力设备-其他电源设备-其他电源设备Ⅲ
300588,300588.SZ,33,计算机-计算机设备-安防设备
300290,300290.SZ,33,计算机-IT服务-IT服务Ⅲ
300168,300168.SZ,33,计算机-IT服务-IT服务Ⅲ
000702,000702.SZ,33,农林牧渔-农产品加工-畜禽饲料
600664,600664.SH,17,医药生物-化学制药-化学制剂
300345,300345.SZ,33,电力设备-光伏设备-硅料硅片
603216,603216.SH,17,轻工制造-家居用品-定制家居
600288,600288.SH,17,计算机-软件开发-横向通用软件
688088,688088.SH,17,计算机-IT服务-IT服务Ⅲ
920807,920807.BJ,151,机械设备-通用设备-磨具磨料
600186,600186.SH,17,食品饮料-食品加工制造-调味发酵品
300052,300052.SZ,33,传媒-游戏-游戏Ⅲ
002021,002021.SZ,33,机械设备-专用设备-纺织服装设备
300947,300947.SZ,33,商贸零售-零售-商业物业经营
603293,603293.SH,17,汽车-汽车零部件-汽车电子电气系统
603130,603130.SH,17,纺织服饰-纺织制造-其他纺织
300340,300340.SZ,33,电力设备-电池-电池化学品
301236,301236.SZ,33,计算机-IT服务-IT服务Ⅲ
600843,600843.SH,17,机械设备-专用设备-纺织服装设备
603163,603163.SH,17,建筑装饰-建筑装饰-专业工程
000565,000565.SZ,33,基础化工-化学制品-涂料油墨
603533,603533.SH,17,传媒-文化传媒-数字媒体
000892,000892.SZ,33,传媒-影视院线-影视院线Ⅲ
301192,301192.SZ,33,汽车-汽车零部件-底盘与发动机系统
600637,600637.SH,17,传媒-文化传媒-电视广播
601388,601388.SH,17,有色金属-工业金属-铝
600805,600805.SH,17,综合-综合-综合Ⅲ
002830,002830.SZ,33,建筑装饰-建筑装饰-装饰园林
301060,301060.SZ,33,医药生物-医疗服务-其他医疗服务
603900,603900.SH,17,纺织服饰-服装家纺-饰品
301539,301539.SZ,33,汽车-汽车零部件-轮胎轮毂
002144,002144.SZ,33,纺织服饰-纺织制造-其他纺织
603799,603799.SH,17,有色金属-能源金属-钴
002571,002571.SZ,33,轻工制造-家居用品-其他家居用品
300940,300940.SZ,33,电子-光学光电子-LED
000099,000099.SZ,33,交通运输-机场航运-航空运输
002278,002278.SZ,33,机械设备-专用设备-能源及重型设备
300785,300785.SZ,33,传媒-文化传媒-数字媒体
301222,301222.SZ,33,电力设备-电池-其他电池
300170,300170.SZ,33,计算机-IT服务-IT服务Ⅲ
002153,002153.SZ,33,计算机-软件开发-垂直应用软件
300509,300509.SZ,33,机械设备-专用设备-印刷包装机械
603810,603810.SH,17,基础化工-农化制品-农药
688007,688007.SH,17,电子-消费电子-品牌消费电子
301137,301137.SZ,33,机械设备-通用设备-金属制品
603138,603138.SH,17,计算机-软件开发-横向通用软件
300127,300127.SZ,33,有色金属-金属新材料-磁性材料
300995,300995.SZ,33,基础化工-塑料制品-改性塑料
300873,300873.SZ,33,交通运输-物流-物流Ⅲ
688168,688168.SH,17,计算机-软件开发-横向通用软件
603135,603135.SH,17,机械设备-专用设备-能源及重型设备
603117,603117.SH,17,交通运输-物流-物流Ⅲ
002627,002627.SZ,33,社会服务-旅游及酒店-旅游综合
300589,300589.SZ,33,国防军工-军工装备-航海装备
600491,600491.SH,22,建筑装饰-建筑装饰-房屋建设
603811,603811.SH,17,医药生物-化学制药-化学制剂
688553,688553.SH,17,医药生物-化学制药-化学制剂
603175,603175.SH,17,电子-元件-印制电路板
002980,002980.SZ,33,电力设备-电网设备-电气自控设备
002876,002876.SZ,33,电子-光学光电子-面板
920701,920701.BJ,151,电子-消费电子-消费电子零部件及组装
300582,300582.SZ,33,电子-光学光电子-LED
600513,600513.SH,17,医药生物-化学制药-化学制剂
300378,300378.SZ,33,计算机-软件开发-横向通用软件
002365,002365.SZ,33,医药生物-化学制药-原料药
002946,002946.SZ,33,食品饮料-饮料制造-乳品
600986,600986.SH,17,传媒-文化传媒-广告营销
002412,002412.SZ,33,医药生物-中药-中药Ⅲ
301185,301185.SZ,33,计算机-软件开发-垂直应用软件
300320,300320.SZ,33,基础化工-橡胶制品-其他橡胶制品
001222,001222.SZ,33,轻工制造-家居用品-文娱用品
600808,600808.SH,17,钢铁-钢铁-普钢
300766,300766.SZ,33,计算机-软件开发-横向通用软件
600838,600838.SH,17,商贸零售-零售-百货零售
301291,301291.SZ,33,电力设备-电网设备-输变电设备
002410,002410.SZ,33,计算机-软件开发-垂直应用软件
301309,301309.SZ,33,机械设备-通用设备-金属制品
002638,002638.SZ,33,电子-光学光电子-LED
688606,688606.SH,17,医药生物-医疗器械-体外诊断
002714,002714.SZ,33,农林牧渔-养殖业-生猪养殖
002204,002204.SZ,33,机械设备-专用设备-能源及重型设备
600682,600682.SH,17,综合-综合-综合Ⅲ
300078,300078.SZ,33,计算机-IT服务-IT服务Ⅲ
000635,000635.SZ,33,基础化工-化学原料-氯碱
002961,002961.SZ,33,非银金融-多元金融-多元金融Ⅲ
300906,300906.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
300383,300383.SZ,33,通信-通信服务-通信应用增值服务
300796,300796.SZ,33,基础化工-农化制品-农药
002078,002078.SZ,33,轻工制造-造纸-造纸Ⅲ
688629,688629.SH,17,国防军工-军工电子-军工电子Ⅲ
300214,300214.SZ,33,基础化工-化学制品-其他化学制品
000917,000917.SZ,33,传媒-文化传媒-广告营销
300222,300222.SZ,33,电力设备-电网设备-电气自控设备
000938,000938.SZ,33,计算机-IT服务-IT服务Ⅲ
601872,601872.SH,17,交通运输-港口航运-航运
300956,300956.SZ,33,电子-消费电子-消费电子零部件及组装
000652,000652.SZ,33,综合-综合-综合Ⅲ
002202,002202.SZ,33,电力设备-风电设备-风电整机
002131,002131.SZ,33,机械设备-通用设备-其他通用设备
300176,300176.SZ,33,汽车-汽车零部件-底盘与发动机系统
301004,301004.SZ,33,轻工制造-家居用品-其他家居用品
603968,603968.SH,17,基础化工-化学制品-食品及饲料添加剂
300688,300688.SZ,33,社会服务-教育-教育Ⅲ
002659,002659.SZ,33,社会服务-教育-教育Ⅲ
600262,600262.SH,17,机械设备-专用设备-能源及重型设备
920249,920249.BJ,151,通信-通信设备-通信终端及配件
301556,301556.SZ,33,计算机-IT服务-IT服务Ⅲ
000566,000566.SZ,33,医药生物-化学制药-化学制剂
002029,002029.SZ,33,纺织服饰-服装家纺-服装
688030,688030.SH,17,计算机-软件开发-横向通用软件
603316,603316.SH,17,电子-半导体-数字芯片设计
300636,300636.SZ,33,医药生物-化学制药-原料药
002151,002151.SZ,33,国防军工-军工电子-军工电子Ⅲ
603407,603407.SH,17,有色金属-小金属-其他小金属
300926,300926.SZ,33,汽车-汽车零部件-其他汽车零部件
688790,688790.SH,17,电子-半导体-模拟芯片设计
688084,688084.SH,17,国防军工-军工电子-军工电子Ⅲ
301376,301376.SZ,33,轻工制造-家居用品-成品家居
300573,300573.SZ,33,医药生物-化学制药-化学制剂
300456,300456.SZ,33,电子-半导体-集成电路制造
688426,688426.SH,17,医药生物-医疗器械-体外诊断
600691,600691.SH,17,基础化工-农化制品-氮肥
002629,002629.SZ,33,建筑装饰-建筑装饰-基础建设
688772,688772.SH,17,电力设备-电池-锂电池
688276,688276.SH,17,医药生物-生物制品-疫苗
000506,000506.SZ,33,有色金属-贵金属-贵金属Ⅲ
000532,000532.SZ,33,非银金融-多元金融-多元金融Ⅲ
301202,301202.SZ,33,通信-通信设备-其他通信设备
002022,002022.SZ,33,医药生物-医疗器械-体外诊断
000735,000735.SZ,33,农林牧渔-养殖业-生猪养殖
003007,003007.SZ,33,计算机-软件开发-垂直应用软件
688358,688358.SH,17,医药生物-医疗器械-医疗设备
605286,605286.SH,17,机械设备-专用设备-楼宇设备
688610,688610.SH,17,机械设备-通用设备-仪器仪表
000756,000756.SZ,33,医药生物-化学制药-原料药
002279,002279.SZ,33,计算机-软件开发-横向通用软件
002465,002465.SZ,33,国防军工-军工电子-军工电子Ⅲ
301381,301381.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
605138,605138.SH,17,纺织服饰-服装家纺-服装
300148,300148.SZ,33,传媒-文化传媒-出版
603121,603121.SH,17,汽车-汽车零部件-底盘与发动机系统
300519,300519.SZ,33,医药生物-中药-中药Ⅲ
002478,002478.SZ,33,钢铁-钢铁-特钢
300812,300812.SZ,33,电子-消费电子-消费电子零部件及组装
600579,600579.SH,17,机械设备-专用设备-其他专用设备
000995,000995.SZ,33,食品饮料-白酒-白酒Ⅲ
000715,000715.SZ,33,商贸零售-零售-百货零售
300962,300962.SZ,33,社会服务-其他社会服务-专业服务
688116,688116.SH,17,电力设备-电池-电池化学品
300101,300101.SZ,33,国防军工-军工电子-军工电子Ⅲ
002057,002057.SZ,33,社会服务-其他社会服务-专业服务
300684,300684.SZ,33,电子-电子化学品-电子化学品Ⅲ
600613,600613.SH,17,医药生物-化学制药-化学制剂
300107,300107.SZ,33,基础化工-化学制品-纺织化学用品
301345,301345.SZ,33,汽车-汽车服务及其他-其他运输设备
600367,600367.SH,17,基础化工-化学原料-无机盐
300043,300043.SZ,33,传媒-游戏-游戏Ⅲ
603168,603168.SH,17,医药生物-化学制药-化学制剂
605378,605378.SH,17,电力设备-电池-其他电池
002212,002212.SZ,33,计算机-软件开发-横向通用软件
300269,300269.SZ,33,电子-光学光电子-LED
688157,688157.SH,17,基础化工-化学制品-涂料油墨
301012,301012.SZ,33,电力设备-电网设备-输变电设备
002189,002189.SZ,33,国防军工-军工电子-军工电子Ⅲ
300938,300938.SZ,33,社会服务-其他社会服务-专业服务
000680,000680.SZ,33,机械设备-工程机械-工程机械Ⅲ
002407,002407.SZ,33,基础化工-化学制品-氟化工
300339,300339.SZ,33,计算机-IT服务-IT服务Ⅲ
688102,688102.SH,17,有色金属-金属新材料-其他金属新材料
002470,002470.SZ,33,基础化工-农化制品-复合肥
688062,688062.SH,17,医药生物-生物制品-其他生物制品
300506,300506.SZ,33,建筑装饰-建筑装饰-装饰园林
603225,603225.SH,17,基础化工-化学纤维-涤纶
688027,688027.SH,17,通信-通信设备-通信终端及配件
002020,002020.SZ,33,医药生物-化学制药-化学制剂
688577,688577.SH,17,机械设备-通用设备-机床工具
300279,300279.SZ,33,家用电器-白色家电-家电零部件
688211,688211.SH,17,机械设备-通用设备-其他通用设备
300485,300485.SZ,33,医药生物-生物制品-其他生物制品
300463,300463.SZ,33,医药生物-医疗器械-体外诊断
002940,002940.SZ,33,医药生物-化学制药-化学制剂
300819,300819.SZ,33,纺织服饰-纺织制造-其他纺织
300641,300641.SZ,33,基础化工-化学制品-其他化学制品
000723,000723.SZ,33,煤炭-煤炭开采加工-焦炭加工
603698,603698.SH,17,机械设备-专用设备-能源及重型设备
920992,920992.BJ,151,医药生物-医疗器械-医疗设备
002861,002861.SZ,33,电子-消费电子-消费电子零部件及组装
600594,600594.SH,17,医药生物-中药-中药Ⅲ
001309,001309.SZ,33,电子-半导体-数字芯片设计
600128,600128.SH,17,商贸零售-贸易-贸易Ⅲ
000695,000695.SZ,33,电力设备-电池-电池化学品
300010,300010.SZ,33,社会服务-教育-教育Ⅲ
603039,603039.SH,17,计算机-软件开发-横向通用软件
300750,300750.SZ,33,电力设备-电池-锂电池
301103,301103.SZ,33,医药生物-医疗服务-医院
600661,600661.SH,17,社会服务-教育-教育Ⅲ
688130,688130.SH,17,电子-半导体-模拟芯片设计
600257,600257.SH,17,医药生物-医疗服务-医院
300948,300948.SZ,33,环保-环境治理-综合环境治理
300533,300533.SZ,33,传媒-游戏-游戏Ⅲ
688522,688522.SH,17,国防军工-军工电子-军工电子Ⅲ
000688,000688.SZ,33,有色金属-小金属-钼
600645,600645.SH,17,医药生物-医疗器械-体外诊断
600866,600866.SH,17,基础化工-化学制品-食品及饲料添加剂
688162,688162.SH,17,机械设备-专用设备-其他专用设备
300637,300637.SZ,33,基础化工-化学制品-其他化学制品
600399,600399.SH,17,钢铁-钢铁-特钢
688561,688561.SH,17,计算机-软件开发-横向通用软件
