code,market_code,股票代码,所属同花顺行业
301001,33,301001.SZ,商贸零售-互联网电商-互联网电商Ⅲ
603173,17,603173.SH,机械设备-专用设备-能源及重型设备
600399,17,600399.SH,钢铁-钢铁-特钢
300408,33,300408.SZ,电子-元件-被动元件
688631,17,688631.SH,计算机-软件开发-垂直应用软件
002236,33,002236.SZ,计算机-计算机设备-安防设备
603312,17,603312.SH,电力设备-电网设备-输变电设备
301381,33,301381.SZ,商贸零售-互联网电商-互联网电商Ⅲ
300222,33,300222.SZ,电力设备-电网设备-电气自控设备
603018,17,603018.SH,建筑装饰-建筑装饰-工程咨询服务
000517,33,000517.SZ,房地产-房地产-住宅开发
600572,17,600572.SH,医药生物-中药-中药Ⅲ
301656,33,301656.SZ,汽车-汽车零部件-汽车电子电气系统
603721,17,603721.SH,传媒-影视院线-影视院线Ⅲ
600660,17,600660.SH,汽车-汽车零部件-车身附件及饰件
920405,151,920405.BJ,机械设备-自动化设备-工控设备
300215,33,300215.SZ,社会服务-其他社会服务-专业服务
300888,33,300888.SZ,美容护理-美容护理-个护用品
301013,33,301013.SZ,机械设备-专用设备-其他专用设备
605018,17,605018.SH,汽车-汽车零部件-其他汽车零部件
600163,17,600163.SH,公用事业-电力-新能源发电
600300,17,600300.SH,食品饮料-饮料制造-软饮料
601136,17,601136.SH,非银金融-证券-证券Ⅲ
920186,151,920186.BJ,电子-半导体-半导体设备
000528,33,000528.SZ,机械设备-工程机械-工程机械Ⅲ
688033,22,688033.SH,电力设备-光伏设备-光伏辅材
000629,33,000629.SZ,钢铁-钢铁-冶钢原料
920675,151,920675.BJ,基础化工-非金属材料-非金属材料Ⅲ
600516,17,600516.SH,钢铁-钢铁-冶钢原料
002929,33,002929.SZ,通信-通信服务-通信工程及服务
301337,33,301337.SZ,计算机-软件开发-垂直应用软件
600336,17,600336.SH,家用电器-白色家电-冰洗
605011,17,605011.SH,公用事业-电力-热力
920419,151,920419.BJ,农林牧渔-农产品加工-宠物食品
300653,33,300653.SZ,医药生物-医疗器械-医疗耗材
601375,17,601375.SH,非银金融-证券-证券Ⅲ
600959,17,600959.SH,传媒-文化传媒-电视广播
603967,17,603967.SH,交通运输-物流-物流Ⅲ
002991,33,002991.SZ,食品饮料-食品加工制造-休闲食品
603400,17,603400.SH,机械设备-通用设备-其他通用设备
603855,17,603855.SH,机械设备-专用设备-其他专用设备
300616,33,300616.SZ,轻工制造-家居用品-定制家居
603019,17,603019.SH,计算机-计算机设备-其他计算机设备
600107,22,600107.SH,纺织服饰-服装家纺-服装
300612,33,300612.SZ,传媒-文化传媒-广告营销
601021,17,601021.SH,交通运输-机场航运-航空运输
603348,17,603348.SH,汽车-汽车零部件-其他汽车零部件
300775,33,300775.SZ,国防军工-军工装备-航空装备
601318,17,601318.SH,非银金融-保险-保险Ⅲ
300803,33,300803.SZ,计算机-软件开发-垂直应用软件
000786,33,000786.SZ,建筑材料-建筑材料-其他建材
688776,17,688776.SH,国防军工-军工电子-军工电子Ⅲ
688091,17,688091.SH,医药生物-化学制药-化学制剂
000065,33,000065.SZ,建筑装饰-建筑装饰-专业工程
601111,17,601111.SH,交通运输-机场航运-航空运输
000028,33,000028.SZ,医药生物-医药商业-医药流通
002911,33,002911.SZ,公用事业-燃气-燃气Ⅲ
600825,17,600825.SH,传媒-文化传媒-出版
601319,17,601319.SH,非银金融-保险-保险Ⅲ
920533,151,920533.BJ,汽车-汽车零部件-车身附件及饰件
301587,33,301587.SZ,电力设备-电池-锂电池
920185,151,920185.BJ,电力设备-电池-电池化学品
000628,33,000628.SZ,建筑装饰-建筑装饰-房屋建设
688351,17,688351.SH,医药生物-医疗器械-医疗耗材
920242,151,920242.BJ,汽车-汽车零部件-底盘与发动机系统
002582,33,002582.SZ,食品饮料-食品加工制造-休闲食品
600690,17,600690.SH,家用电器-白色家电-冰洗
601595,17,601595.SH,传媒-影视院线-影视院线Ⅲ
600780,17,600780.SH,公用事业-电力-火电
920108,151,920108.BJ,家用电器-白色家电-家电零部件
600380,17,600380.SH,医药生物-化学制药-化学制剂
301631,33,301631.SZ,汽车-汽车零部件-汽车电子电气系统
600839,17,600839.SH,家用电器-黑色家电-彩电
002304,33,002304.SZ,食品饮料-白酒-白酒Ⅲ
688238,17,688238.SH,医药生物-医疗服务-医疗研发外包
000828,33,000828.SZ,交通运输-公路铁路运输-高速公路
600085,17,600085.SH,医药生物-中药-中药Ⅲ
301182,33,301182.SZ,电子-消费电子-消费电子零部件及组装
002961,33,002961.SZ,非银金融-多元金融-多元金融Ⅲ
301606,33,301606.SZ,电子-消费电子-品牌消费电子
920368,151,920368.BJ,电力设备-光伏设备-光伏加工设备
300307,33,300307.SZ,机械设备-专用设备-纺织服装设备
002216,33,002216.SZ,食品饮料-食品加工制造-预加工食品
002101,33,002101.SZ,汽车-汽车零部件-其他汽车零部件
002625,33,002625.SZ,国防军工-军工装备-航空装备
000539,33,000539.SZ,公用事业-电力-火电
301393,33,301393.SZ,医药生物-生物制品-其他生物制品
301152,33,301152.SZ,电力设备-电池-电池化学品
600208,17,600208.SH,房地产-房地产-住宅开发
600966,17,600966.SH,轻工制造-造纸-造纸Ⅲ
601086,17,601086.SH,商贸零售-零售-百货零售
000995,33,000995.SZ,食品饮料-白酒-白酒Ⅲ
000695,33,000695.SZ,电力设备-电池-电池化学品
688522,17,688522.SH,国防军工-军工电子-军工电子Ⅲ
688615,17,688615.SH,计算机-软件开发-垂直应用软件
301257,33,301257.SZ,医药生物-医疗服务-医疗研发外包
600828,17,600828.SH,商贸零售-零售-百货零售
688105,17,688105.SH,医药生物-生物制品-其他生物制品
300231,33,300231.SZ,计算机-IT服务-IT服务Ⅲ
000878,33,000878.SZ,有色金属-工业金属-铜
600729,17,600729.SH,商贸零售-零售-百货零售
600748,17,600748.SH,房地产-房地产-住宅开发
301500,33,301500.SZ,环保-环境治理-固废治理
603016,17,603016.SH,电力设备-电网设备-输变电设备
300203,33,300203.SZ,机械设备-通用设备-仪器仪表
920895,151,920895.BJ,机械设备-专用设备-农用机械
600435,17,600435.SH,国防军工-军工装备-地面兵装
603200,17,603200.SH,环保-环境治理-水务及水治理
603210,17,603210.SH,汽车-汽车零部件-其他汽车零部件
688188,17,688188.SH,机械设备-自动化设备-工控设备
600153,17,600153.SH,交通运输-物流-物流Ⅲ
300807,33,300807.SZ,计算机-计算机设备-其他计算机设备
600109,17,600109.SH,非银金融-证券-证券Ⅲ
688765,17,688765.SH,医药生物-生物制品-血液制品
000100,33,000100.SZ,电子-光学光电子-面板
600396,17,600396.SH,公用事业-电力-火电
600064,17,600064.SH,房地产-房地产-住宅开发
603508,17,603508.SH,计算机-计算机设备-安防设备
301153,33,301153.SZ,计算机-软件开发-垂直应用软件
300472,33,300472.SZ,机械设备-专用设备-其他专用设备
603000,17,603000.SH,传媒-文化传媒-数字媒体
002673,33,002673.SZ,非银金融-证券-证券Ⅲ
600248,17,600248.SH,建筑装饰-建筑装饰-房屋建设
002978,33,002978.SZ,有色金属-小金属-其他小金属
600178,17,600178.SH,汽车-汽车零部件-底盘与发动机系统
688981,17,688981.SH,电子-半导体-集成电路制造
300850,33,300850.SZ,电力设备-风电设备-风电零部件
300098,33,300098.SZ,通信-通信设备-通信网络设备及器件
002393,33,002393.SZ,医药生物-化学制药-化学制剂
603092,17,603092.SH,电力设备-风电设备-风电零部件
300482,33,300482.SZ,医药生物-医疗器械-体外诊断
301428,33,301428.SZ,通信-通信服务-通信应用增值服务
688382,17,688382.SH,医药生物-化学制药-化学制剂
600711,17,600711.SH,有色金属-工业金属-铜
300430,33,300430.SZ,医药生物-医疗器械-医疗设备
002049,33,002049.SZ,电子-半导体-数字芯片设计
000766,33,000766.SZ,医药生物-化学制药-化学制剂
600621,17,600621.SH,非银金融-证券-证券Ⅲ
002264,33,002264.SZ,传媒-文化传媒-广告营销
301558,33,301558.SZ,商贸零售-互联网电商-互联网电商Ⅲ
920985,151,920985.BJ,电力设备-光伏设备-光伏电池组件
000503,33,000503.SZ,计算机-软件开发-垂直应用软件
000420,33,000420.SZ,基础化工-化学纤维-粘胶
002797,33,002797.SZ,非银金融-证券-证券Ⅲ
002312,33,002312.SZ,基础化工-农化制品-磷肥及磷化工
000829,33,000829.SZ,商贸零售-零售-专业连锁
603063,17,603063.SH,电力设备-风电设备-风电零部件
300034,33,300034.SZ,国防军工-军工装备-航空装备
600698,17,600698.SH,汽车-汽车零部件-底盘与发动机系统
300673,33,300673.SZ,农林牧渔-农产品加工-宠物食品
688602,17,688602.SH,基础化工-化学制品-其他化学制品
000967,33,000967.SZ,环保-环保设备-环保设备Ⅲ
688809,17,688809.SH,电子-半导体-半导体设备
002009,33,002009.SZ,机械设备-专用设备-其他专用设备
600115,17,600115.SH,交通运输-机场航运-航空运输
605099,17,605099.SH,轻工制造-家居用品-其他家居用品
920527,151,920527.BJ,纺织服饰-纺织制造-辅料
601083,17,601083.SH,交通运输-港口航运-航运
688518,17,688518.SH,机械设备-自动化设备-激光设备
002351,33,002351.SZ,电子-消费电子-品牌消费电子
301230,33,301230.SZ,医药生物-医疗服务-医疗研发外包
920161,151,920161.BJ,电子-电子化学品-电子化学品Ⅲ
688276,17,688276.SH,医药生物-生物制品-疫苗
600361,17,600361.SH,有色金属-工业金属-铝
603661,17,603661.SH,轻工制造-家居用品-成品家居
688505,17,688505.SH,医药生物-化学制药-化学制剂
300190,33,300190.SZ,环保-环境治理-综合环境治理
600682,17,600682.SH,综合-综合-综合Ⅲ
601059,17,601059.SH,非银金融-证券-证券Ⅲ
600258,17,600258.SH,社会服务-旅游及酒店-酒店
688410,17,688410.SH,医药生物-医疗器械-医疗设备
600021,17,600021.SH,公用事业-电力-火电
002977,33,002977.SZ,国防军工-军工电子-军工电子Ⅲ
000886,33,000886.SZ,交通运输-公路铁路运输-高速公路
002203,33,002203.SZ,有色金属-工业金属-铜
301000,33,301000.SZ,汽车-汽车零部件-其他汽车零部件
002608,33,002608.SZ,公用事业-电力-火电
002832,33,002832.SZ,纺织服饰-服装家纺-服装
600101,17,600101.SH,公用事业-电力-电能综合服务
601218,17,601218.SH,电力设备-风电设备-风电零部件
300867,33,300867.SZ,环保-环境治理-固废治理
002339,33,002339.SZ,电力设备-电网设备-电气自控设备
001280,33,001280.SZ,有色金属-小金属-其他小金属
300009,33,300009.SZ,医药生物-生物制品-其他生物制品
301479,33,301479.SZ,电子-光学光电子-光学元件
600908,17,600908.SH,银行-银行-农商行
000027,33,000027.SZ,公用事业-电力-火电
301371,33,301371.SZ,美容护理-美容护理-化妆品
600017,17,600017.SH,交通运输-港口航运-港口
000728,33,000728.SZ,非银金融-证券-证券Ⅲ
600577,17,600577.SH,电力设备-电网设备-线缆部件及其他
600775,17,600775.SH,通信-通信设备-通信终端及配件
300303,33,300303.SZ,电子-光学光电子-LED
605188,17,605188.SH,商贸零售-零售-百货零售
301110,33,301110.SZ,商贸零售-互联网电商-互联网电商Ⅲ
601601,17,601601.SH,非银金融-保险-保险Ⅲ
688389,17,688389.SH,医药生物-医疗器械-体外诊断
603248,17,603248.SH,电力设备-风电设备-风电零部件
001696,33,001696.SZ,机械设备-通用设备-其他通用设备
002603,33,002603.SZ,医药生物-中药-中药Ⅲ
000818,33,000818.SZ,基础化工-化学原料-氯碱
002016,33,002016.SZ,房地产-房地产-住宅开发
000686,33,000686.SZ,非银金融-证券-证券Ⅲ
920035,151,920035.BJ,机械设备-通用设备-仪器仪表
600098,17,600098.SH,公用事业-电力-火电
601456,17,601456.SH,非银金融-证券-证券Ⅲ
001208,33,001208.SZ,电力设备-电网设备-线缆部件及其他
688051,17,688051.SH,计算机-IT服务-IT服务Ⅲ
300212,33,300212.SZ,计算机-IT服务-IT服务Ⅲ
002936,33,002936.SZ,银行-银行-城商行
600569,17,600569.SH,钢铁-钢铁-普钢
301025,33,301025.SZ,传媒-文化传媒-出版
688586,17,688586.SH,国防军工-军工装备-航空装备
002500,33,002500.SZ,非银金融-证券-证券Ⅲ
600059,17,600059.SH,食品饮料-饮料制造-其他酒类
002685,33,002685.SZ,机械设备-工程机械-工程机械Ⅲ
688065,17,688065.SH,基础化工-化学制品-其他化学制品
002230,33,002230.SZ,计算机-软件开发-横向通用软件
002204,33,002204.SZ,机械设备-专用设备-能源及重型设备
600062,17,600062.SH,医药生物-化学制药-化学制剂
688192,17,688192.SH,医药生物-化学制药-化学制剂
000650,33,000650.SZ,医药生物-中药-中药Ⅲ
600410,17,600410.SH,计算机-IT服务-IT服务Ⅲ
300406,33,300406.SZ,医药生物-医疗器械-体外诊断
000852,33,000852.SZ,机械设备-专用设备-能源及重型设备
301376,33,301376.SZ,轻工制造-家居用品-成品家居
002093,33,002093.SZ,通信-通信服务-通信工程及服务
603707,17,603707.SH,医药生物-化学制药-化学制剂
601789,17,601789.SH,建筑装饰-建筑装饰-房屋建设
002839,33,002839.SZ,银行-银行-农商行
688136,17,688136.SH,医药生物-生物制品-其他生物制品
301335,33,301335.SZ,轻工制造-家居用品-文娱用品
600851,17,600851.SH,医药生物-化学制药-化学制剂
688496,22,688496.SH,电子-光学光电子-面板
300072,33,300072.SZ,基础化工-化学制品-其他化学制品
300070,33,300070.SZ,环保-环境治理-水务及水治理
688004,17,688004.SH,计算机-IT服务-IT服务Ⅲ
300674,33,300674.SZ,计算机-IT服务-IT服务Ⅲ
301325,33,301325.SZ,电力设备-电池-锂电专用设备
600770,17,600770.SH,综合-综合-综合Ⅲ
001222,33,001222.SZ,轻工制造-家居用品-文娱用品
688258,17,688258.SH,计算机-IT服务-IT服务Ⅲ
301339,33,301339.SZ,计算机-计算机设备-其他计算机设备
002004,33,002004.SZ,医药生物-化学制药-化学制剂
300075,33,300075.SZ,计算机-软件开发-垂直应用软件
301696,33,301696.SZ,国防军工-军工装备-航空装备
001285,33,001285.SZ,汽车-汽车零部件-底盘与发动机系统
920270,151,920270.BJ,汽车-汽车零部件-车身附件及饰件
600764,17,600764.SH,国防军工-军工装备-航海装备
003021,33,003021.SZ,电力设备-电机-电机Ⅲ
002670,33,002670.SZ,非银金融-证券-证券Ⅲ
301260,33,301260.SZ,机械设备-专用设备-农用机械
603288,17,603288.SH,食品饮料-食品加工制造-调味发酵品
920187,151,920187.BJ,汽车-汽车零部件-车身附件及饰件
688656,17,688656.SH,医药生物-医疗器械-体外诊断
002107,33,002107.SZ,医药生物-中药-中药Ⅲ
002241,33,002241.SZ,电子-消费电子-消费电子零部件及组装
600507,17,600507.SH,钢铁-钢铁-特钢
920007,151,920007.BJ,电力设备-光伏设备-光伏辅材
300510,33,300510.SZ,电力设备-电网设备-电气自控设备
920212,151,920212.BJ,汽车-汽车零部件-汽车电子电气系统
001376,33,001376.SZ,公用事业-电力-热力
601966,17,601966.SH,汽车-汽车零部件-轮胎轮毂
001203,33,001203.SZ,钢铁-钢铁-冶钢原料
300020,33,300020.SZ,计算机-IT服务-IT服务Ⅲ
688687,17,688687.SH,医药生物-化学制药-化学制剂
601868,17,601868.SH,建筑装饰-建筑装饰-基础建设
600029,17,600029.SH,交通运输-机场航运-航空运输
000016,33,000016.SZ,家用电器-白色家电-冰洗
688032,17,688032.SH,电力设备-光伏设备-逆变器
601020,17,601020.SH,有色金属-工业金属-铅锌
300972,33,300972.SZ,商贸零售-零售-百货零售
603130,17,603130.SH,纺织服饰-纺织制造-其他纺织
001356,33,001356.SZ,轻工制造-家居用品-其他家居用品
601788,17,601788.SH,非银金融-证券-证券Ⅲ
920578,151,920578.BJ,机械设备-自动化设备-机器人
300418,33,300418.SZ,传媒-游戏-游戏Ⅲ
600717,17,600717.SH,交通运输-港口航运-港口
600734,22,600734.SH,计算机-IT服务-IT服务Ⅲ
688076,22,688076.SH,医药生物-化学制药-原料药
600329,17,600329.SH,医药生物-中药-中药Ⅲ
002090,33,002090.SZ,电力设备-电网设备-电气自控设备
301358,33,301358.SZ,电力设备-电池-电池化学品
000830,33,000830.SZ,基础化工-化学原料-煤化工
688236,17,688236.SH,医药生物-医疗器械-医疗耗材
000589,33,000589.SZ,汽车-汽车零部件-轮胎轮毂
600737,17,600737.SH,农林牧渔-农产品加工-其他农产品加工
301316,33,301316.SZ,计算机-IT服务-IT服务Ⅲ
603888,17,603888.SH,传媒-文化传媒-数字媒体
300153,33,300153.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
603043,17,603043.SH,食品饮料-食品加工制造-休闲食品
600120,17,600120.SH,非银金融-多元金融-多元金融Ⅲ
000928,33,000928.SZ,建筑装饰-建筑装饰-专业工程
603871,17,603871.SH,交通运输-物流-物流Ⅲ
688425,17,688425.SH,机械设备-工程机械-工程机械Ⅲ
002320,33,002320.SZ,交通运输-港口航运-航运
301109,33,301109.SZ,环保-环境治理-固废治理
300249,33,300249.SZ,计算机-计算机设备-其他计算机设备
002752,33,002752.SZ,轻工制造-包装印刷-包装
920011,151,920011.BJ,电力设备-电机-电机Ⅲ
600809,17,600809.SH,食品饮料-白酒-白酒Ⅲ
000030,33,000030.SZ,汽车-汽车零部件-底盘与发动机系统
001236,33,001236.SZ,非银金融-多元金融-多元金融Ⅲ
688198,17,688198.SH,医药生物-医疗器械-医疗耗材
920670,151,920670.BJ,医药生物-医疗服务-其他医疗服务
600433,17,600433.SH,轻工制造-造纸-造纸Ⅲ
301588,33,301588.SZ,基础化工-塑料制品-其他塑料制品
688798,17,688798.SH,电子-半导体-模拟芯片设计
000677,33,000677.SZ,基础化工-化学纤维-粘胶
603040,17,603040.SH,汽车-汽车零部件-底盘与发动机系统
688357,17,688357.SH,基础化工-化学制品-其他化学制品
300724,33,300724.SZ,电力设备-光伏设备-光伏加工设备
001395,33,001395.SZ,机械设备-专用设备-其他专用设备
000899,33,000899.SZ,公用事业-电力-火电
002239,33,002239.SZ,汽车-汽车零部件-汽车电子电气系统
601137,17,601137.SH,有色金属-金属新材料-其他金属新材料
600779,17,600779.SH,食品饮料-白酒-白酒Ⅲ
300026,33,300026.SZ,医药生物-中药-中药Ⅲ
600171,17,600171.SH,电子-半导体-模拟芯片设计
300805,33,300805.SZ,传媒-文化传媒-广告营销
601399,17,601399.SH,机械设备-专用设备-能源及重型设备
600963,17,600963.SH,轻工制造-造纸-造纸Ⅲ
002056,33,002056.SZ,电力设备-光伏设备-光伏电池组件
002271,33,002271.SZ,建筑材料-建筑材料-其他建材
002544,33,002544.SZ,通信-通信服务-通信工程及服务
603638,17,603638.SH,机械设备-工程机械-工程机械Ⅲ
000422,33,000422.SZ,基础化工-农化制品-磷肥及磷化工
920146,151,920146.BJ,汽车-汽车零部件-底盘与发动机系统
603067,17,603067.SH,基础化工-化学原料-无机盐
688248,17,688248.SH,公用事业-电力-电能综合服务
002630,33,002630.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
300248,33,300248.SZ,计算机-IT服务-IT服务Ⅲ
002654,33,002654.SZ,电子-光学光电子-LED
002218,33,002218.SZ,公用事业-电力-新能源发电
600790,17,600790.SH,商贸零售-零售-商业物业经营
001335,33,001335.SZ,基础化工-化学制品-涂料油墨
600673,17,600673.SH,综合-综合-综合Ⅲ
600710,17,600710.SH,商贸零售-贸易-贸易Ⅲ
002488,33,002488.SZ,汽车-汽车零部件-轮胎轮毂
920075,151,920075.BJ,轻工制造-包装印刷-包装
001216,33,001216.SZ,轻工制造-家居用品-其他家居用品
300815,33,300815.SZ,环保-环境治理-固废治理
002170,33,002170.SZ,基础化工-农化制品-复合肥
688009,17,688009.SH,机械设备-轨交设备-轨交设备Ⅲ
000927,33,000927.SZ,交通运输-物流-物流Ⅲ
600521,17,600521.SH,医药生物-化学制药-化学制剂
600589,17,600589.SH,计算机-IT服务-IT服务Ⅲ
688795,17,688795.SH,电子-半导体-数字芯片设计
000623,33,000623.SZ,医药生物-中药-中药Ⅲ
301033,33,301033.SZ,医药生物-医疗器械-医疗耗材
002171,33,002171.SZ,有色金属-工业金属-铜
000062,33,000062.SZ,电子-其他电子-其他电子Ⅲ
002858,33,002858.SZ,社会服务-其他社会服务-体育
002364,33,002364.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
600352,17,600352.SH,基础化工-化学制品-纺织化学用品
688084,17,688084.SH,国防军工-军工电子-军工电子Ⅲ
600032,17,600032.SH,公用事业-电力-新能源发电
300952,33,300952.SZ,纺织服饰-服装家纺-鞋帽及其他
002737,33,002737.SZ,医药生物-中药-中药Ⅲ
920425,151,920425.BJ,机械设备-自动化设备-工控设备
688750,17,688750.SH,有色金属-小金属-其他小金属
600797,17,600797.SH,计算机-IT服务-IT服务Ⅲ
601872,17,601872.SH,交通运输-港口航运-航运
688056,17,688056.SH,机械设备-通用设备-仪器仪表
920982,151,920982.BJ,美容护理-美容护理-医疗美容
600715,17,600715.SH,传媒-影视院线-影视院线Ⅲ
002416,33,002416.SZ,商贸零售-零售-专业连锁
000892,33,000892.SZ,传媒-影视院线-影视院线Ⅲ
000881,33,000881.SZ,基础化工-化学制品-其他化学制品
000935,33,000935.SZ,非银金融-多元金融-多元金融Ⅲ
300712,33,300712.SZ,建筑装饰-建筑装饰-基础建设
688273,17,688273.SH,医药生物-医疗器械-医疗设备
600979,17,600979.SH,公用事业-电力-电能综合服务
301053,33,301053.SZ,机械设备-专用设备-纺织服装设备
002221,33,002221.SZ,石油石化-石油加工贸易-石油加工
002590,33,002590.SZ,汽车-汽车零部件-底盘与发动机系统
601866,17,601866.SH,交通运输-港口航运-航运
920496,151,920496.BJ,电力设备-电网设备-输变电设备
603077,17,603077.SH,基础化工-农化制品-磷肥及磷化工
688538,17,688538.SH,电子-光学光电子-面板
002466,33,002466.SZ,有色金属-能源金属-锂
002025,33,002025.SZ,国防军工-军工电子-军工电子Ⅲ
600576,17,600576.SH,社会服务-旅游及酒店-自然景点
601330,17,601330.SH,环保-环境治理-固废治理
001225,33,001225.SZ,机械设备-专用设备-能源及重型设备
600918,17,600918.SH,非银金融-证券-证券Ⅲ
603025,17,603025.SH,机械设备-自动化设备-工控设备
301199,33,301199.SZ,机械设备-自动化设备-机器人
688339,17,688339.SH,电力设备-电池-其他电池
600862,17,600862.SH,国防军工-军工装备-航空装备
600057,17,600057.SH,交通运输-物流-物流Ⅲ
002702,33,002702.SZ,食品饮料-食品加工制造-预加工食品
600285,17,600285.SH,医药生物-中药-中药Ⅲ
002110,33,002110.SZ,钢铁-钢铁-普钢
603305,17,603305.SH,汽车-汽车零部件-底盘与发动机系统
920183,151,920183.BJ,电子-消费电子-品牌消费电子
300019,33,300019.SZ,基础化工-化学制品-有机硅
301277,33,301277.SZ,医药生物-化学制药-原料药
601878,17,601878.SH,非银金融-证券-证券Ⅲ
301513,33,301513.SZ,电力设备-电池-锂电专用设备
603598,17,603598.SH,传媒-文化传媒-广告营销
601003,17,601003.SH,钢铁-钢铁-普钢
688567,17,688567.SH,电力设备-电池-锂电池
002599,33,002599.SZ,轻工制造-包装印刷-印刷
601901,17,601901.SH,非银金融-证券-证券Ⅲ
002183,33,002183.SZ,商贸零售-贸易-贸易Ⅲ
301449,33,301449.SZ,社会服务-其他社会服务-专业服务
300169,33,300169.SZ,基础化工-化学制品-其他化学制品
600750,17,600750.SH,医药生物-中药-中药Ⅲ
000993,33,000993.SZ,公用事业-电力-水电
300118,33,300118.SZ,电力设备-光伏设备-光伏电池组件
600420,17,600420.SH,医药生物-化学制药-化学制剂
603727,17,603727.SH,石油石化-油气开采及服务-油服工程
601236,17,601236.SH,非银金融-证券-证券Ⅲ
000546,33,000546.SZ,环保-环境治理-固废治理
601799,17,601799.SH,汽车-汽车零部件-车身附件及饰件
300159,33,300159.SZ,机械设备-专用设备-农用机械
600590,17,600590.SH,电力设备-其他电源设备-其他电源设备Ⅲ
002583,33,002583.SZ,通信-通信设备-通信网络设备及器件
000034,33,000034.SZ,计算机-IT服务-IT服务Ⅲ
002755,33,002755.SZ,医药生物-化学制药-化学制剂
600827,17,600827.SH,商贸零售-零售-百货零售
300226,33,300226.SZ,计算机-软件开发-垂直应用软件
603395,17,603395.SH,基础化工-农化制品-复合肥
920152,151,920152.BJ,有色金属-金属新材料-其他金属新材料
920957,151,920957.BJ,基础化工-化学制品-其他化学制品
603345,17,603345.SH,食品饮料-食品加工制造-预加工食品
002091,33,002091.SZ,商贸零售-贸易-贸易Ⅲ
920038,151,920038.BJ,基础化工-化学制品-其他化学制品
601198,17,601198.SH,非银金融-证券-证券Ⅲ
600210,17,600210.SH,轻工制造-包装印刷-包装
688161,17,688161.SH,医药生物-医疗器械-医疗耗材
688566,17,688566.SH,医药生物-化学制药-化学制剂
002005,33,002005.SZ,家用电器-小家电-小家电Ⅲ
002958,33,002958.SZ,银行-银行-农商行
301599,33,301599.SZ,电力设备-电池-锂电专用设备
600305,17,600305.SH,食品饮料-食品加工制造-调味发酵品
301017,33,301017.SZ,医药生物-医药商业-药店
603299,17,603299.SH,基础化工-化学原料-无机盐
688334,17,688334.SH,社会服务-其他社会服务-专业服务
603577,17,603577.SH,电力设备-电网设备-线缆部件及其他
002200,33,002200.SZ,建筑装饰-建筑装饰-装饰园林
600372,17,600372.SH,国防军工-军工装备-航空装备
603501,17,603501.SH,电子-半导体-数字芯片设计
600597,17,600597.SH,食品饮料-饮料制造-乳品
002020,33,002020.SZ,医药生物-化学制药-化学制剂
600958,17,600958.SH,非银金融-证券-证券Ⅲ
603737,17,603737.SH,建筑材料-建筑材料-其他建材
603193,17,603193.SH,美容护理-美容护理-个护用品
603027,17,603027.SH,食品饮料-食品加工制造-调味发酵品
603915,17,603915.SH,机械设备-通用设备-金属制品
688297,17,688297.SH,国防军工-军工装备-航空装备
000415,33,000415.SZ,非银金融-多元金融-多元金融Ⅲ
688475,17,688475.SH,计算机-计算机设备-安防设备
601990,17,601990.SH,非银金融-证券-证券Ⅲ
603806,17,603806.SH,电力设备-光伏设备-光伏辅材
300893,33,300893.SZ,汽车-汽车零部件-车身附件及饰件
002340,33,002340.SZ,电力设备-电池-电池化学品
600216,17,600216.SH,医药生物-化学制药-原料药
688017,17,688017.SH,机械设备-自动化设备-机器人
000921,33,000921.SZ,家用电器-白色家电-空调
002249,33,002249.SZ,电力设备-电机-电机Ⅲ
300490,33,300490.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
002939,33,002939.SZ,非银金融-证券-证券Ⅲ
300172,33,300172.SZ,环保-环境治理-水务及水治理
002847,33,002847.SZ,食品饮料-食品加工制造-休闲食品
002043,33,002043.SZ,建筑材料-建筑材料-其他建材
601616,17,601616.SH,电力设备-电网设备-输变电设备
002011,33,002011.SZ,家用电器-白色家电-家电零部件
688197,17,688197.SH,医药生物-化学制药-化学制剂
600155,17,600155.SH,非银金融-证券-证券Ⅲ
002125,33,002125.SZ,电力设备-电池-电池化学品
000848,33,000848.SZ,食品饮料-饮料制造-软饮料
688246,17,688246.SH,计算机-软件开发-垂直应用软件
603927,17,603927.SH,计算机-软件开发-垂直应用软件
600866,17,600866.SH,基础化工-化学制品-食品及饲料添加剂
601022,17,601022.SH,交通运输-港口航运-航运
001330,33,001330.SZ,传媒-影视院线-影视院线Ⅲ
000793,33,000793.SZ,传媒-文化传媒-出版
601828,17,601828.SH,商贸零售-零售-商业物业经营
920599,151,920599.BJ,机械设备-工程机械-工程机械Ⅲ
601880,17,601880.SH,交通运输-港口航运-港口
600307,17,600307.SH,钢铁-钢铁-普钢
603008,22,603008.SH,轻工制造-家居用品-成品家居
000534,33,000534.SZ,医药生物-生物制品-其他生物制品
600335,17,600335.SH,汽车-汽车服务及其他-汽车服务
605499,17,605499.SH,食品饮料-饮料制造-软饮料
300855,33,300855.SZ,有色金属-金属新材料-其他金属新材料
603369,17,603369.SH,食品饮料-白酒-白酒Ⅲ
601579,17,601579.SH,食品饮料-饮料制造-其他酒类
000858,33,000858.SZ,食品饮料-白酒-白酒Ⅲ
