股票代码,market_code,code,所属同花顺行业
002866.SZ,33,002866,电子-消费电子-消费电子零部件及组装
300427.SZ,33,300427,电力设备-电网设备-电气自控设备
600293.SH,17,600293,建筑材料-建筑材料-玻璃玻纤
000738.SZ,33,000738,国防军工-军工装备-航空装备
300651.SZ,33,300651,轻工制造-家居用品-文娱用品
603007.SH,17,603007,汽车-汽车零部件-底盘与发动机系统
301212.SZ,33,301212,基础化工-化学制品-其他化学制品
600103.SH,17,600103,轻工制造-造纸-造纸Ⅲ
301111.SZ,33,301111,医药生物-中药-中药Ⅲ
688726.SH,17,688726,电力设备-光伏设备-光伏加工设备
300938.SZ,33,300938,社会服务-其他社会服务-专业服务
603980.SH,17,603980,基础化工-化学制品-纺织化学用品
600363.SH,17,600363,电子-消费电子-消费电子零部件及组装
300246.SZ,33,300246,医药生物-医疗器械-医疗设备
300858.SZ,33,300858,基础化工-化学制品-食品及饲料添加剂
002377.SZ,33,002377,石油石化-石油加工贸易-石油加工
002151.SZ,33,002151,国防军工-军工电子-军工电子Ⅲ
603271.SH,17,603271,有色金属-工业金属-铝
600889.SH,22,600889,机械设备-通用设备-其他通用设备
688290.SH,17,688290,机械设备-自动化设备-机器人
002993.SZ,33,002993,电子-消费电子-消费电子零部件及组装
688501.SH,17,688501,环保-环保设备-环保设备Ⅲ
300466.SZ,33,300466,机械设备-通用设备-仪器仪表
300193.SZ,33,300193,机械设备-通用设备-其他通用设备
003017.SZ,33,003017,基础化工-化学原料-无机盐
002596.SZ,33,002596,建筑材料-建筑材料-水泥
600730.SH,22,600730,社会服务-教育-教育Ⅲ
002380.SZ,33,002380,计算机-IT服务-IT服务Ⅲ
603948.SH,17,603948,基础化工-化学制品-其他化学制品
001319.SZ,33,001319,汽车-汽车零部件-车身附件及饰件
300207.SZ,33,300207,电力设备-电池-锂电池
002006.SZ,33,002006,机械设备-专用设备-其他专用设备
688203.SH,17,688203,基础化工-塑料制品-改性塑料
000420.SZ,33,000420,基础化工-化学纤维-粘胶
920932.BJ,151,920932,计算机-软件开发-垂直应用软件
000830.SZ,33,000830,基础化工-化学原料-煤化工
688185.SH,17,688185,医药生物-生物制品-疫苗
688056.SH,17,688056,机械设备-通用设备-仪器仪表
002277.SZ,33,002277,商贸零售-零售-百货零售
688395.SH,17,688395,机械设备-自动化设备-工控设备
301383.SZ,33,301383,电子-消费电子-消费电子零部件及组装
603997.SH,17,603997,汽车-汽车零部件-车身附件及饰件
600855.SH,17,600855,国防军工-军工电子-军工电子Ⅲ
600895.SH,17,600895,房地产-房地产-产业地产
002445.SZ,33,002445,机械设备-通用设备-金属制品
688576.SH,17,688576,医药生物-医疗器械-医疗耗材
603014.SH,17,603014,医药生物-医疗器械-医疗耗材
601199.SH,17,601199,环保-环境治理-水务及水治理
605555.SH,17,605555,家用电器-小家电-小家电Ⅲ
301568.SZ,33,301568,机械设备-自动化设备-其他自动化设备
300910.SZ,33,300910,基础化工-化学制品-其他化学制品
300758.SZ,33,300758,基础化工-化学制品-涂料油墨
301359.SZ,33,301359,电子-其他电子-其他电子Ⅲ
300849.SZ,33,300849,美容护理-美容护理-化妆品
688805.SH,17,688805,医药生物-医疗器械-医疗设备
002637.SZ,33,002637,基础化工-化学制品-其他化学制品
688398.SH,17,688398,基础化工-化学制品-其他化学制品
688660.SH,17,688660,电力设备-风电设备-风电整机
603228.SH,17,603228,电子-元件-印制电路板
300483.SZ,33,300483,石油石化-油气开采及服务-油气开采
603293.SH,17,603293,汽车-汽车零部件-汽车电子电气系统
603499.SH,17,603499,轻工制造-包装印刷-包装
301535.SZ,33,301535,汽车-汽车零部件-其他汽车零部件
920436.BJ,151,920436,汽车-汽车零部件-汽车电子电气系统
301155.SZ,33,301155,电力设备-风电设备-风电零部件
300490.SZ,33,300490,电力设备-其他电源设备-其他电源设备Ⅲ
603035.SH,17,603035,汽车-汽车零部件-车身附件及饰件
920124.BJ,151,920124,家用电器-白色家电-家电零部件
300593.SZ,33,300593,电力设备-其他电源设备-其他电源设备Ⅲ
301133.SZ,33,301133,汽车-汽车零部件-车身附件及饰件
600438.SH,17,600438,电力设备-光伏设备-硅料硅片
002029.SZ,33,002029,纺织服饰-服装家纺-服装
688432.SH,17,688432,电子-半导体-半导体材料
920765.BJ,151,920765,轻工制造-家居用品-成品家居
603038.SH,17,603038,建筑材料-建筑材料-其他建材
688207.SH,17,688207,计算机-IT服务-IT服务Ⅲ
603655.SH,17,603655,汽车-汽车零部件-其他汽车零部件
600151.SH,17,600151,汽车-汽车零部件-底盘与发动机系统
603062.SH,17,603062,基础化工-化学制品-涂料油墨
002706.SZ,33,002706,电力设备-电网设备-输变电设备
300340.SZ,33,300340,电力设备-电池-电池化学品
605399.SH,17,605399,基础化工-化学制品-有机硅
603088.SH,17,603088,机械设备-通用设备-机床工具
300740.SZ,33,300740,美容护理-美容护理-化妆品
301622.SZ,33,301622,有色金属-金属新材料-磁性材料
605151.SH,17,605151,汽车-汽车零部件-车身附件及饰件
920116.BJ,151,920116,计算机-IT服务-IT服务Ⅲ
688112.SH,17,688112,机械设备-通用设备-仪器仪表
688670.SH,17,688670,医药生物-生物制品-疫苗
002826.SZ,33,002826,医药生物-化学制药-化学制剂
920942.BJ,151,920942,机械设备-工程机械-工程机械Ⅲ
688558.SH,17,688558,机械设备-通用设备-机床工具
300730.SZ,33,300730,计算机-软件开发-垂直应用软件
688053.SH,22,688053,国防军工-军工电子-军工电子Ⅲ
605086.SH,17,605086,基础化工-非金属材料-非金属材料Ⅲ
301678.SZ,33,301678,电子-半导体-半导体材料
300399.SZ,33,300399,计算机-IT服务-IT服务Ⅲ
301004.SZ,33,301004,轻工制造-家居用品-其他家居用品
000803.SZ,33,000803,环保-环境治理-固废治理
605183.SH,17,605183,基础化工-橡胶制品-炭黑
002590.SZ,33,002590,汽车-汽车零部件-底盘与发动机系统
605133.SH,17,605133,汽车-汽车零部件-底盘与发动机系统
002965.SZ,33,002965,汽车-汽车零部件-其他汽车零部件
688523.SH,17,688523,国防军工-军工装备-航天装备
002356.SZ,33,002356,商贸零售-零售-百货零售
000533.SZ,33,000533,电力设备-电网设备-输变电设备
301283.SZ,33,301283,基础化工-化学制品-其他化学制品
603381.SH,17,603381,电力设备-光伏设备-光伏辅材
002246.SZ,33,002246,基础化工-化学制品-民爆用品
300402.SZ,33,300402,机械设备-通用设备-金属制品
301213.SZ,33,301213,国防军工-军工电子-军工电子Ⅲ
300905.SZ,33,300905,基础化工-化学纤维-其他纤维
301626.SZ,33,301626,电子-消费电子-消费电子零部件及组装
002372.SZ,33,002372,建筑材料-建筑材料-管材
001332.SZ,33,001332,机械设备-专用设备-能源及重型设备
301233.SZ,33,301233,汽车-汽车零部件-底盘与发动机系统
002284.SZ,33,002284,汽车-汽车零部件-底盘与发动机系统
002985.SZ,33,002985,国防军工-军工装备-航空装备
600358.SH,17,600358,食品饮料-饮料制造-软饮料
300772.SZ,33,300772,电力设备-风电设备-风电整机
920663.BJ,151,920663,汽车-汽车零部件-车身附件及饰件
601688.SH,17,601688,非银金融-证券-证券Ⅲ
002531.SZ,33,002531,电力设备-风电设备-风电零部件
002915.SZ,33,002915,基础化工-化学制品-氟化工
920123.BJ,151,920123,美容护理-美容护理-化妆品
002081.SZ,33,002081,建筑装饰-建筑装饰-装饰园林
002516.SZ,33,002516,汽车-汽车零部件-车身附件及饰件
688278.SH,17,688278,医药生物-生物制品-其他生物制品
300031.SZ,33,300031,传媒-游戏-游戏Ⅲ
688550.SH,17,688550,电子-电子化学品-电子化学品Ⅲ
300882.SZ,33,300882,电力设备-电网设备-电气自控设备
001313.SZ,33,001313,农林牧渔-农产品加工-水产饲料
920703.BJ,151,920703,机械设备-专用设备-能源及重型设备
603318.SH,17,603318,公用事业-燃气-燃气Ⅲ
920122.BJ,151,920122,社会服务-其他社会服务-专业服务
300051.SZ,33,300051,电力设备-光伏设备-光伏电池组件
301372.SZ,33,301372,环保-环境治理-水务及水治理
920271.BJ,151,920271,汽车-汽车零部件-底盘与发动机系统
000680.SZ,33,000680,机械设备-工程机械-工程机械Ⅲ
603219.SH,17,603219,家用电器-小家电-小家电Ⅲ
002851.SZ,33,002851,电力设备-其他电源设备-其他电源设备Ⅲ
300631.SZ,33,300631,环保-环保设备-环保设备Ⅲ
002857.SZ,33,002857,电力设备-电网设备-电气自控设备
603161.SH,17,603161,汽车-汽车零部件-底盘与发动机系统
002129.SZ,33,002129,电力设备-光伏设备-硅料硅片
603693.SH,17,603693,公用事业-电力-新能源发电
688578.SH,17,688578,医药生物-化学制药-化学制剂
300128.SZ,33,300128,电子-消费电子-消费电子零部件及组装
600105.SH,17,600105,通信-通信设备-通信线缆及配套
002998.SZ,33,002998,基础化工-化学纤维-涤纶
601611.SH,17,601611,建筑装饰-建筑装饰-基础建设
301293.SZ,33,301293,医药生物-医疗服务-医院
600449.SH,17,600449,建筑材料-建筑材料-水泥
600538.SH,17,600538,医药生物-医疗器械-体外诊断
301098.SZ,33,301098,建筑装饰-建筑装饰-装饰园林
688626.SH,17,688626,医药生物-医疗器械-医疗设备
002418.SZ,33,002418,家用电器-白色家电-家电零部件
600111.SH,17,600111,有色金属-小金属-稀土
300920.SZ,33,300920,基础化工-塑料制品-其他塑料制品
002595.SZ,33,002595,机械设备-专用设备-其他专用设备
301063.SZ,33,301063,机械设备-专用设备-能源及重型设备
603092.SH,17,603092,电力设备-风电设备-风电零部件
300797.SZ,33,300797,社会服务-其他社会服务-专业服务
603215.SH,17,603215,家用电器-小家电-小家电Ⅲ
301161.SZ,33,301161,机械设备-工程机械-工程机械Ⅲ
002700.SZ,33,002700,公用事业-燃气-燃气Ⅲ
600416.SH,17,600416,电力设备-电机-电机Ⅲ
688246.SH,17,688246,计算机-软件开发-垂直应用软件
603115.SH,17,603115,电子-电子化学品-电子化学品Ⅲ
603915.SH,17,603915,机械设备-通用设备-金属制品
600031.SH,17,600031,机械设备-工程机械-工程机械Ⅲ
300061.SZ,33,300061,传媒-文化传媒-广告营销
600737.SH,17,600737,农林牧渔-农产品加工-其他农产品加工
603699.SH,17,603699,机械设备-通用设备-金属制品
603173.SH,17,603173,机械设备-专用设备-能源及重型设备
600801.SH,17,600801,建筑材料-建筑材料-水泥
002633.SZ,33,002633,机械设备-通用设备-金属制品
301057.SZ,33,301057,基础化工-化学纤维-涤纶
688567.SH,17,688567,电力设备-电池-锂电池
688808.SH,17,688808,机械设备-通用设备-仪器仪表
300445.SZ,33,300445,机械设备-通用设备-仪器仪表
688592.SH,17,688592,通信-通信设备-通信终端及配件
603275.SH,17,603275,机械设备-自动化设备-工控设备
688520.SH,17,688520,医药生物-生物制品-其他生物制品
001212.SZ,33,001212,建筑材料-建筑材料-其他建材
603098.SH,17,603098,建筑装饰-建筑装饰-专业工程
300803.SZ,33,300803,计算机-软件开发-垂直应用软件
001309.SZ,33,001309,电子-半导体-数字芯片设计
301229.SZ,33,301229,汽车-汽车零部件-底盘与发动机系统
000509.SZ,33,000509,电子-光学光电子-面板
301609.SZ,33,301609,电力设备-电网设备-电气自控设备
300204.SZ,33,300204,医药生物-化学制药-化学制剂
300486.SZ,33,300486,机械设备-自动化设备-其他自动化设备
688816.SH,17,688816,机械设备-自动化设备-其他自动化设备
002345.SZ,33,002345,纺织服饰-服装家纺-饰品
300951.SZ,33,300951,电子-消费电子-消费电子零部件及组装
603248.SH,17,603248,电力设备-风电设备-风电零部件
300715.SZ,33,300715,建筑材料-建筑材料-其他建材
000810.SZ,33,000810,家用电器-黑色家电-其他黑色家电
000758.SZ,33,000758,有色金属-工业金属-铅锌
002136.SZ,33,002136,基础化工-化学原料-钛白粉
002169.SZ,33,002169,电力设备-电网设备-电气自控设备
920222.BJ,151,920222,电力设备-电网设备-输变电设备
300750.SZ,33,300750,电力设备-电池-锂电池
603013.SH,17,603013,汽车-汽车零部件-底盘与发动机系统
300570.SZ,33,300570,通信-通信设备-通信网络设备及器件
300487.SZ,33,300487,基础化工-塑料制品-合成树脂
300823.SZ,33,300823,机械设备-专用设备-其他专用设备
920017.BJ,151,920017,医药生物-化学制药-化学制剂
300300.SZ,33,300300,计算机-IT服务-IT服务Ⅲ
601399.SH,17,601399,机械设备-专用设备-能源及重型设备
301611.SZ,33,301611,电子-半导体-半导体材料
002515.SZ,33,002515,食品饮料-食品加工制造-肉制品
300218.SZ,33,300218,基础化工-塑料制品-其他塑料制品
603396.SH,17,603396,电力设备-光伏设备-光伏加工设备
600336.SH,17,600336,家用电器-白色家电-冰洗
600222.SH,17,600222,医药生物-中药-中药Ⅲ
000967.SZ,33,000967,环保-环保设备-环保设备Ⅲ
002367.SZ,33,002367,机械设备-专用设备-楼宇设备
002128.SZ,33,002128,煤炭-煤炭开采加工-煤炭开采
300971.SZ,33,300971,机械设备-专用设备-其他专用设备
301121.SZ,33,301121,电力设备-电池-锂电池
301012.SZ,33,301012,电力设备-电网设备-输变电设备
001387.SZ,33,001387,家用电器-白色家电-冰洗
002309.SZ,33,002309,电力设备-电网设备-线缆部件及其他
600400.SH,17,600400,纺织服饰-服装家纺-服装
688161.SH,17,688161,医药生物-医疗器械-医疗耗材
603698.SH,17,603698,机械设备-专用设备-能源及重型设备
002493.SZ,33,002493,石油石化-石油加工贸易-石油加工
300990.SZ,33,300990,机械设备-通用设备-制冷空调设备
301288.SZ,33,301288,环保-环保设备-环保设备Ⅲ
301032.SZ,33,301032,机械设备-通用设备-其他通用设备
600966.SH,17,600966,轻工制造-造纸-造纸Ⅲ
300616.SZ,33,300616,轻工制造-家居用品-定制家居
300484.SZ,33,300484,机械设备-自动化设备-工控设备
300967.SZ,33,300967,农林牧渔-养殖业-肉鸡养殖
002449.SZ,33,002449,电子-光学光电子-LED
920218.BJ,151,920218,轻工制造-家居用品-其他家居用品
001317.SZ,33,001317,交通运输-物流-物流Ⅲ
600979.SH,17,600979,公用事业-电力-电能综合服务
001218.SZ,33,001218,基础化工-化学制品-其他化学制品
688625.SH,17,688625,基础化工-化学制品-其他化学制品
002114.SZ,33,002114,有色金属-工业金属-铅锌
002265.SZ,33,002265,国防军工-军工装备-地面兵装
601515.SH,17,601515,轻工制造-包装印刷-包装
920223.BJ,151,920223,机械设备-通用设备-金属制品
688205.SH,17,688205,通信-通信设备-通信网络设备及器件
300205.SZ,33,300205,通信-通信设备-通信终端及配件
603353.SH,17,603353,石油石化-石油加工贸易-油品石化贸易
688559.SH,17,688559,机械设备-自动化设备-激光设备
300050.SZ,33,300050,通信-通信服务-通信工程及服务
301080.SZ,33,301080,医药生物-生物制品-其他生物制品
003011.SZ,33,003011,轻工制造-家居用品-瓷砖地板
002241.SZ,33,002241,电子-消费电子-消费电子零部件及组装
000767.SZ,33,000767,公用事业-电力-火电
002846.SZ,33,002846,轻工制造-包装印刷-包装
002430.SZ,33,002430,基础化工-化学制品-其他化学制品
002434.SZ,33,002434,汽车-汽车零部件-底盘与发动机系统
301439.SZ,33,301439,电力设备-电网设备-线缆部件及其他
600470.SH,17,600470,基础化工-农化制品-磷肥及磷化工
300377.SZ,33,300377,计算机-软件开发-垂直应用软件
600203.SH,17,600203,电子-消费电子-消费电子零部件及组装
603004.SH,17,603004,基础化工-化学制品-其他化学制品
002317.SZ,33,002317,医药生物-中药-中药Ⅲ
688167.SH,17,688167,电子-半导体-分立器件
603298.SH,17,603298,机械设备-工程机械-工程机械Ⅲ
688416.SH,17,688416,电子-半导体-数字芯片设计
001280.SZ,33,001280,有色金属-小金属-其他小金属
301348.SZ,33,301348,电子-半导体-集成电路封测
920992.BJ,151,920992,医药生物-医疗器械-医疗设备
600409.SH,17,600409,基础化工-化学原料-纯碱
920008.BJ,151,920008,国防军工-军工电子-军工电子Ⅲ
301055.SZ,33,301055,轻工制造-家居用品-其他家居用品
300012.SZ,33,300012,社会服务-其他社会服务-专业服务
001335.SZ,33,001335,基础化工-化学制品-涂料油墨
688269.SH,17,688269,基础化工-化学制品-其他化学制品
600975.SH,17,600975,农林牧渔-养殖业-生猪养殖
688551.SH,17,688551,电力设备-其他电源设备-其他电源设备Ⅲ
301377.SZ,33,301377,机械设备-通用设备-金属制品
603919.SH,17,603919,食品饮料-白酒-白酒Ⅲ
002498.SZ,33,002498,电力设备-电网设备-线缆部件及其他
002438.SZ,33,002438,机械设备-通用设备-金属制品
300401.SZ,33,300401,医药生物-化学制药-原料药
002930.SZ,33,002930,交通运输-物流-物流Ⅲ
300034.SZ,33,300034,国防军工-军工装备-航空装备
920118.BJ,151,920118,电力设备-电网设备-线缆部件及其他
002767.SZ,33,002767,机械设备-通用设备-仪器仪表
605228.SH,17,605228,汽车-汽车零部件-车身附件及饰件
600478.SH,17,600478,电力设备-电池-锂电池
300281.SZ,33,300281,机械设备-专用设备-其他专用设备
688329.SH,17,688329,机械设备-自动化设备-其他自动化设备
688183.SH,17,688183,电子-元件-印制电路板
603070.SH,17,603070,电力设备-电网设备-输变电设备
002074.SZ,33,002074,电力设备-电池-锂电池
603859.SH,17,603859,计算机-IT服务-IT服务Ⅲ
002648.SZ,33,002648,基础化工-化学制品-其他化学制品
605222.SH,17,605222,电力设备-电网设备-线缆部件及其他
301518.SZ,33,301518,基础化工-化学制品-其他化学制品
688272.SH,17,688272,国防军工-军工电子-军工电子Ⅲ
603338.SH,17,603338,机械设备-工程机械-工程机械Ⅲ
600052.SH,17,600052,公用事业-电力-热力
000668.SZ,33,000668,房地产-房地产-住宅开发
300055.SZ,33,300055,石油石化-石油加工贸易-石油加工
002056.SZ,33,002056,电力设备-光伏设备-光伏电池组件
000422.SZ,33,000422,基础化工-农化制品-磷肥及磷化工
301061.SZ,33,301061,轻工制造-家居用品-成品家居
600726.SH,17,600726,煤炭-煤炭开采加工-煤炭开采
000678.SZ,33,000678,汽车-汽车零部件-底盘与发动机系统
300317.SZ,33,300317,公用事业-电力-新能源发电
688293.SH,17,688293,医药生物-医疗服务-医疗研发外包
301598.SZ,33,301598,机械设备-专用设备-其他专用设备
920523.BJ,151,920523,电力设备-电池-锂电池
688026.SH,17,688026,医药生物-医疗器械-医疗耗材
301106.SZ,33,301106,电子-光学光电子-面板
300629.SZ,33,300629,国防军工-军工电子-军工电子Ⅲ
603776.SH,17,603776,汽车-汽车服务及其他-其他运输设备
603579.SH,17,603579,家用电器-小家电-小家电Ⅲ
002840.SZ,33,002840,食品饮料-食品加工制造-肉制品
002311.SZ,33,002311,农林牧渔-农产品加工-水产饲料
920188.BJ,151,920188,基础化工-橡胶制品-其他橡胶制品
300097.SZ,33,300097,机械设备-自动化设备-其他自动化设备
920098.BJ,151,920098,基础化工-橡胶制品-其他橡胶制品
001380.SZ,33,001380,汽车-汽车零部件-底盘与发动机系统
300103.SZ,33,300103,机械设备-专用设备-其他专用设备
300227.SZ,33,300227,机械设备-自动化设备-激光设备
002571.SZ,33,002571,轻工制造-家居用品-其他家居用品
605099.SH,17,605099,轻工制造-家居用品-其他家居用品
688557.SH,17,688557,机械设备-通用设备-其他通用设备
300865.SZ,33,300865,机械设备-专用设备-能源及重型设备
300591.SZ,33,300591,纺织服饰-服装家纺-鞋帽及其他
603520.SH,17,603520,医药生物-化学制药-原料药
301296.SZ,33,301296,轻工制造-包装印刷-包装
300665.SZ,33,300665,基础化工-化学制品-涂料油墨
300422.SZ,33,300422,环保-环境治理-水务及水治理
002796.SZ,33,002796,通信-通信设备-通信网络设备及器件
688210.SH,17,688210,电子-消费电子-消费电子零部件及组装
000980.SZ,33,000980,汽车-汽车整车-乘用车
002437.SZ,33,002437,医药生物-化学制药-化学制剂
688133.SH,17,688133,基础化工-化学制品-其他化学制品
688350.SH,17,688350,基础化工-化学制品-其他化学制品
600590.SH,17,600590,电力设备-其他电源设备-其他电源设备Ⅲ
300926.SZ,33,300926,汽车-汽车零部件-其他汽车零部件
688680.SH,17,688680,电力设备-光伏设备-光伏辅材
920396.BJ,151,920396,机械设备-自动化设备-其他自动化设备
002126.SZ,33,002126,汽车-汽车零部件-底盘与发动机系统
002413.SZ,33,002413,国防军工-军工电子-军工电子Ⅲ
300257.SZ,33,300257,机械设备-通用设备-其他通用设备
920690.BJ,151,920690,汽车-汽车零部件-车身附件及饰件
688137.SH,17,688137,医药生物-生物制品-其他生物制品
920299.BJ,151,920299,电力设备-电网设备-电气自控设备
920885.BJ,151,920885,机械设备-自动化设备-工控设备
301265.SZ,33,301265,环保-环境治理-固废治理
300521.SZ,33,300521,机械设备-专用设备-印刷包装机械
603960.SH,17,603960,汽车-汽车零部件-底盘与发动机系统
000007.SZ,33,000007,商贸零售-零售-商业物业经营
300901.SZ,33,300901,纺织服饰-服装家纺-鞋帽及其他
920689.BJ,151,920689,机械设备-通用设备-其他通用设备
601678.SH,17,601678,基础化工-化学原料-氯碱
605333.SH,17,605333,汽车-汽车零部件-汽车电子电气系统
300004.SZ,33,300004,机械设备-专用设备-其他专用设备
688496.SH,22,688496,电子-光学光电子-面板
688612.SH,17,688612,汽车-汽车零部件-汽车电子电气系统
605319.SH,17,605319,汽车-汽车零部件-其他汽车零部件
603500.SH,17,603500,机械设备-轨交设备-轨交设备Ⅲ
920533.BJ,151,920533,汽车-汽车零部件-车身附件及饰件
920160.BJ,151,920160,社会服务-其他社会服务-专业服务
300410.SZ,33,300410,电力设备-电池-锂电专用设备
603127.SH,17,603127,医药生物-医疗服务-医疗研发外包
300650.SZ,33,300650,电子-其他电子-其他电子Ⅲ
300887.SZ,33,300887,社会服务-其他社会服务-专业服务
920982.BJ,151,920982,美容护理-美容护理-医疗美容
001283.SZ,33,001283,电力设备-电池-锂电池
920026.BJ,151,920026,机械设备-专用设备-其他专用设备
002670.SZ,33,002670,非银金融-证券-证券Ⅲ
300669.SZ,33,300669,机械设备-专用设备-楼宇设备
002124.SZ,33,002124,农林牧渔-养殖业-生猪养殖
002560.SZ,33,002560,电力设备-电网设备-线缆部件及其他
601038.SH,17,601038,机械设备-专用设备-农用机械
000408.SZ,33,000408,基础化工-农化制品-钾肥
300395.SZ,33,300395,国防军工-军工装备-航空装备
002456.SZ,33,002456,电子-光学光电子-光学元件
300265.SZ,33,300265,电力设备-电网设备-线缆部件及其他
920080.BJ,151,920080,机械设备-专用设备-其他专用设备
688310.SH,17,688310,机械设备-自动化设备-其他自动化设备
688708.SH,17,688708,国防军工-军工装备-航空装备
603221.SH,17,603221,轻工制造-家居用品-瓷砖地板
300834.SZ,33,300834,基础化工-塑料制品-改性塑料
688182.SH,17,688182,通信-通信设备-通信网络设备及器件
603331.SH,17,603331,机械设备-通用设备-其他通用设备
300817.SZ,33,300817,机械设备-通用设备-金属制品
300879.SZ,33,300879,机械设备-专用设备-农用机械
002584.SZ,33,002584,电子-电子化学品-电子化学品Ⅲ
688171.SH,17,688171,计算机-软件开发-横向通用软件
920751.BJ,151,920751,有色金属-金属新材料-其他金属新材料
003027.SZ,33,003027,环保-环境治理-大气治理
002803.SZ,33,002803,商贸零售-互联网电商-互联网电商Ⅲ
300637.SZ,33,300637,基础化工-化学制品-其他化学制品
688253.SH,17,688253,医药生物-医疗器械-体外诊断
688379.SH,17,688379,机械设备-通用设备-金属制品
600960.SH,17,600960,汽车-汽车零部件-底盘与发动机系统
301585.SZ,33,301585,基础化工-化学制品-纺织化学用品
603922.SH,22,603922,汽车-汽车零部件-其他汽车零部件
002918.SZ,33,002918,轻工制造-家居用品-瓷砖地板
002468.SZ,33,002468,交通运输-物流-物流Ⅲ
603612.SH,17,603612,基础化工-非金属材料-非金属材料Ⅲ
603370.SH,17,603370,电力设备-电机-电机Ⅲ
002899.SZ,33,002899,轻工制造-家居用品-文娱用品
301567.SZ,33,301567,电子-消费电子-消费电子零部件及组装
603010.SH,17,603010,基础化工-化学制品-其他化学制品
920821.BJ,151,920821,电子-元件-印制电路板
300236.SZ,33,300236,电子-电子化学品-电子化学品Ⅲ
600295.SH,17,600295,钢铁-钢铁-冶钢原料
002831.SZ,33,002831,轻工制造-包装印刷-包装
002548.SZ,33,002548,农林牧渔-农产品加工-畜禽饲料
300804.SZ,33,300804,基础化工-农化制品-农药
300573.SZ,33,300573,医药生物-化学制药-化学制剂
603327.SH,17,603327,电子-消费电子-消费电子零部件及组装
002517.SZ,33,002517,传媒-游戏-游戏Ⅲ
688750.SH,17,688750,有色金属-小金属-其他小金属
603890.SH,17,603890,电子-消费电子-消费电子零部件及组装
300747.SZ,33,300747,机械设备-自动化设备-激光设备
301276.SZ,33,301276,纺织服饰-服装家纺-服装
300441.SZ,33,300441,机械设备-通用设备-其他通用设备
301616.SZ,33,301616,机械设备-通用设备-其他通用设备
688184.SH,22,688184,电力设备-电池-电池化学品
002895.SZ,33,002895,基础化工-农化制品-磷肥及磷化工
000960.SZ,33,000960,有色金属-小金属-其他小金属
920425.BJ,151,920425,机械设备-自动化设备-工控设备
688701.SH,17,688701,环保-环境治理-综合环境治理
688062.SH,17,688062,医药生物-生物制品-其他生物制品
301046.SZ,33,301046,建筑装饰-建筑装饰-基础建设
300753.SZ,33,300753,医药生物-医疗器械-医疗设备
300283.SZ,33,300283,电力设备-电网设备-输变电设备
300363.SZ,33,300363,医药生物-医疗服务-医疗研发外包
600183.SH,17,600183,电子-元件-印制电路板
301115.SZ,33,301115,社会服务-其他社会服务-专业服务
688600.SH,17,688600,机械设备-通用设备-仪器仪表
600026.SH,17,600026,交通运输-港口航运-航运
301256.SZ,33,301256,基础化工-化学原料-无机盐
002347.SZ,33,002347,机械设备-通用设备-金属制品
603273.SH,17,603273,机械设备-工程机械-工程机械Ⅲ
002935.SZ,33,002935,国防军工-军工电子-军工电子Ⅲ
603660.SH,17,603660,计算机-计算机设备-其他计算机设备
301051.SZ,33,301051,电子-消费电子-消费电子零部件及组装
603276.SH,17,603276,基础化工-化学原料-其他化学原料
605123.SH,17,605123,国防军工-军工装备-航空装备
300296.SZ,33,300296,电子-光学光电子-LED
603190.SH,17,603190,汽车-汽车零部件-其他汽车零部件
002228.SZ,33,002228,轻工制造-包装印刷-包装
300761.SZ,33,300761,农林牧渔-养殖业-肉鸡养殖
603901.SH,17,603901,机械设备-专用设备-印刷包装机械
600206.SH,17,600206,电子-半导体-半导体材料
688181.SH,17,688181,电子-光学光电子-面板
300963.SZ,33,300963,有色金属-金属新材料-其他金属新材料
300848.SZ,33,300848,基础化工-化学制品-聚氨酯
600596.SH,17,600596,基础化工-农化制品-农药
920106.BJ,151,920106,汽车-汽车零部件-底盘与发动机系统
688596.SH,17,688596,机械设备-专用设备-其他专用设备
300267.SZ,33,300267,医药生物-化学制药-原料药
605118.SH,17,605118,计算机-计算机设备-安防设备
300056.SZ,33,300056,环保-环保设备-环保设备Ⅲ
920091.BJ,151,920091,机械设备-专用设备-其他专用设备
688097.SH,17,688097,机械设备-自动化设备-其他自动化设备
301555.SZ,33,301555,基础化工-塑料制品-合成树脂
300808.SZ,33,300808,电子-光学光电子-LED
001308.SZ,33,001308,电子-光学光电子-面板
605166.SH,17,605166,基础化工-化学纤维-其他纤维
300867.SZ,33,300867,环保-环境治理-固废治理
600150.SH,17,600150,国防军工-军工装备-航海装备
603456.SH,17,603456,医药生物-医疗服务-医疗研发外包
920580.BJ,151,920580,建筑材料-建筑材料-耐火材料
603701.SH,17,603701,汽车-汽车零部件-底盘与发动机系统
002793.SZ,33,002793,医药生物-化学制药-化学制剂
002654.SZ,33,002654,电子-光学光电子-LED
301329.SZ,33,301329,电子-消费电子-消费电子零部件及组装
002681.SZ,33,002681,电子-消费电子-消费电子零部件及组装
603489.SH,17,603489,电力设备-电机-电机Ⅲ
000157.SZ,33,000157,机械设备-工程机械-工程机械Ⅲ
920006.BJ,151,920006,国防军工-军工装备-航空装备
603985.SH,17,603985,电力设备-风电设备-风电零部件
688125.SH,17,688125,机械设备-自动化设备-工控设备
688628.SH,17,688628,机械设备-通用设备-仪器仪表
